C:\R1_New\data\se\skillvoice\voice_archer_atk_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_jointpenalty_shot_3.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_kurdaitcha_cast_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_kurdaitcha_cast_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_lethargy_cast.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_lethargy_shot.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_magicmissile_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_magicmissile_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_magneticforce_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_magneticforce_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_mastema_cast_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_mastema_cast_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_maze_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_maze_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_meteor_cast.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_meteor_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_meteor_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_microdimension_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_microdimension_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_missilehole_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_missilehole_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_morph_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_morph_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_ngadhundi_cast_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_obey_shot.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_pass_cast_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_pass_cast_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_physicallink_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_physicallink_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_poleofagony_cast_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_poleofagony_cast_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_portal_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_portal_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_prominence_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_prominence_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_psychicpressure_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_psychicpressure_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_psychicpressure_shot_3.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_psychicpressure_shot_4.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_psychicpressure_shot_5.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_quickcast_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_quickcast_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_quicken_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_quicken_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_rain_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_rain_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_raise_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_raise_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_raisedead_cast_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_raisedead_cast_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_reflectshield_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_reflectshield_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_reincarnate_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_reincarnate_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_reversi_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_reversi_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_shrinkbody_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_shrinkbody_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_skullarcher_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_skullarcher_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_sleep_cast_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_sleep_cast_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_sleep_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_sleep_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_slow_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_slow_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_snowbowling_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_snowbowling_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_snowrolling_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_snowrolling_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_spiritualchain_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_spiritualchain_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_stonecurse_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_stonecurse_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_stop_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_stop_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_subzeroshield_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_subzeroshield_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_subzeroshield_shot_3.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_subzeroshield_shot_4.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_summonfamiliar_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_summonfamiliar_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_summoning_cast_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_summoning_cast_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_summoning_cast_3.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_summoning_cast_4.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_summoning_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_summoning_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_summonsallamyon_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_summonsallamyon_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_summonservant_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_summonservant_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_surespell_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_surespell_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_swap_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_swap_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_swellbody_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_swellbody_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_swellbrain_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_swellbrain_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_swellleftarm_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_swellleftarm_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_swellrightarm_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_swellrightarm_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_telekinesis_cast.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_telekinesis_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_telekinesis_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_telekinesis_shot_3.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_teleportation_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_teleportation_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_thurisaz_cast_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_thurisaz_cast_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_thurisaz_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_thurisaz_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_tiwaz_cast_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_tiwaz_cast_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_tiwaz_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_tiwaz_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_transpose_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_transpose_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_ultimatedimension_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_ultimatedimension_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_umbilicalcord_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_umbilicalcord_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_unbind_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_f_unbind_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_agility_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_agility_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_alchemisticmissile_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_alchemisticmissile_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_algiz_cast_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_algiz_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_algiz_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_attackground_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_attackground_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_backmasking_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_backmasking_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_blink_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_blink_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_blink_shot_3.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_bonepointing_cast_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_bonepointing_cast_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_combustion_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_combustion_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_corpsetower_cast_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_corpsetower_cast_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_createshoggoth_cast_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_createshoggoth_cast_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_createshoggoth_shot.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_darktheurge_cast_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_darktheurge_cast_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_desmodus_cast_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_desmodus_cast_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_dirtypole_cast_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_dirtypole_cast_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_dirtywall_cast_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_dirtywall_cast_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_dirtywall_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_dirtywall_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_disinter_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_disinter_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_drainspirit_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_drainspirit_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_earthquake_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_earthquake_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_earthquake_shot_3.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_electrocute_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_electrocute_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_empowering_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_empowering_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_enchantfire_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_enchantfire_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_enchantice_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_enchantice_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_enchantice_shot_3.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_enchantlightning_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_enchantlightning_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_energybolt_cast_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_energybolt_cast_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_energybolt_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_energybolt_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_energybolt_shot_3.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_energybolt_shot_4.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_energybolt_shot_5.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_energybolt_shot_6.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_energybolt_shot_7.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_energybolt_shot_8.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_energybolt_shot_9.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_evilsacrifice_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_evilsacrifice_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_evocation_cast_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_evocation_cast_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_evocation_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_evocation_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_fireball_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_fireball_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_firepillar_cast_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_firepillar_cast_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_firepillar_shot.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_firewall_cast_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_firewall_cast_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_firewall_shot.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_flameground_cast_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_flameground_cast_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_flare_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_flare_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_flashstrike_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_flashstrike_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_fleshcannon_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_fleshcannon_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_fleshhoop_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_fleshhoop_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_fleshhoop_shot_3.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_freezingsphere_cast_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_freezingsphere_cast_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_frostcloud_cast_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_frostcloud_cast_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_frostpillar_cast_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_frostpillar_cast_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_gathercorpse_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_gathercorpse_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_gravitypole_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_gravitypole_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_gust_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_hagalaz_cast_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_hagalaz_cast_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_hagalaz_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_hagalaz_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_hail_cast_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_hail_cast_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_hail_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_hail_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_hangmansknot_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_hangmansknot_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_haste_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_haste_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_hellbreath_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_hellbreath_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_hold_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_hold_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_iceblast_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_iceblast_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_icebolt_cast.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_icepike_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_icepike_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_icewall_cast.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_icewall_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_icewall_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_invocation_cast_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_invocation_cast_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_isa_cast_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_isa_cast_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_isa_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_isa_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_jointpenalty_shot_1.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_jointpenalty_shot_2.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_jointpenalty_shot_3.wav, quality=0, fsound_loop_off
C:\R1_New\data\se\skillvoice\voice_wiz_m_kurdaitcha_cast_1.wav, quality=0, fsound_loop_off
