ClassID,MHP_LV,MHP_CON,MSP_LV,MSP_INT,ATK,ATK_STR,DEF,HR,HR_DEX,DR,DR_DEX,CRTHR_DEX,CRTHR,CRTDR_DEX,CRTDR
2326,99712,54174,119551,66291,0,2326,0,22329,0,0,4650,2965,0,0,27948
2327,99755,54198,119603,66319,0,2327,0,22339,0,0,4652,2966,0,0,27960
2328,99797,54221,119654,66348,0,2328,0,22348,0,0,4654,2968,0,0,27972
2329,99840,54244,119705,66376,0,2329,0,22358,0,0,4656,2969,0,0,27984
2330,99883,54267,119757,66405,0,2330,0,22368,0,0,4658,2970,0,0,27996
2331,99926,54291,119808,66433,0,2331,0,22377,0,0,4660,2971,0,0,28008
2332,99968,54314,119859,66462,0,2332,0,22387,0,0,4662,2973,0,0,28020
2333,100011,54337,119910,66490,0,2333,0,22396,0,0,4664,2974,0,0,28032
2334,100054,54361,119962,66519,0,2334,0,22406,0,0,4666,2975,0,0,28044
2335,100097,54384,120013,66547,0,2335,0,22416,0,0,4668,2977,0,0,28056
2336,100139,54407,120064,66576,0,2336,0,22425,0,0,4670,2978,0,0,28068
2337,100182,54430,120116,66604,0,2337,0,22435,0,0,4672,2979,0,0,28080
2338,100225,54454,120167,66633,0,2338,0,22444,0,0,4674,2980,0,0,28092
2339,100268,54477,120218,66661,0,2339,0,22454,0,0,4676,2982,0,0,28104
2340,100310,54500,120270,66690,0,2340,0,22464,0,0,4678,2983,0,0,28116
2341,100353,54524,120321,66718,0,2341,0,22473,0,0,4680,2984,0,0,28128
2342,100396,54547,120372,66747,0,2342,0,22483,0,0,4682,2985,0,0,28140
2343,100439,54570,120423,66775,0,2343,0,22492,0,0,4684,2987,0,0,28152
2344,100481,54593,120475,66804,0,2344,0,22502,0,0,4686,2988,0,0,28164
2345,100524,54617,120526,66832,0,2345,0,22512,0,0,4688,2989,0,0,28176
2346,100567,54640,120577,66861,0,2346,0,22521,0,0,4690,2991,0,0,28188
2347,100610,54663,120629,66889,0,2347,0,22531,0,0,4692,2992,0,0,28200
2348,100652,54687,120680,66918,0,2348,0,22540,0,0,4694,2993,0,0,28212
2349,100695,54710,120731,66946,0,2349,0,22550,0,0,4696,2994,0,0,28224
2350,100738,54733,120783,66975,0,2350,0,22560,0,0,4698,2996,0,0,28236
2351,100781,54757,120834,67003,0,2351,0,22569,0,0,4700,2997,0,0,28248
2352,100823,54780,120885,67032,0,2352,0,22579,0,0,4702,2998,0,0,28260
2353,100866,54803,120936,67060,0,2353,0,22588,0,0,4704,3000,0,0,28272
2354,100909,54826,120988,67089,0,2354,0,22598,0,0,4706,3001,0,0,28284
2355,100952,54850,121039,67117,0,2355,0,22608,0,0,4708,3002,0,0,28296
2356,100994,54873,121090,67146,0,2356,0,22617,0,0,4710,3003,0,0,28308
2357,101037,54896,121142,67174,0,2357,0,22627,0,0,4712,3005,0,0,28320
2358,101080,54920,121193,67203,0,2358,0,22636,0,0,4714,3006,0,0,28332
2359,101123,54943,121244,67231,0,2359,0,22646,0,0,4716,3007,0,0,28344
2360,101165,54966,121296,67260,0,2360,0,22656,0,0,4718,3008,0,0,28356
2361,101208,54989,121347,67288,0,2361,0,22665,0,0,4720,3010,0,0,28368
2362,101251,55013,121398,67317,0,2362,0,22675,0,0,4722,3011,0,0,28380
2363,101294,55036,121449,67345,0,2363,0,22684,0,0,4724,3012,0,0,28392
2364,101336,55059,121501,67374,0,2364,0,22694,0,0,4726,3014,0,0,28404
2365,101379,55083,121552,67402,0,2365,0,22704,0,0,4728,3015,0,0,28416
2366,101422,55106,121603,67431,0,2366,0,22713,0,0,4730,3016,0,0,28428
2367,101465,55129,121655,67459,0,2367,0,22723,0,0,4732,3017,0,0,28440
2368,101507,55152,121706,67488,0,2368,0,22732,0,0,4734,3019,0,0,28452
2369,101550,55176,121757,67516,0,2369,0,22742,0,0,4736,3020,0,0,28464
2370,101593,55199,121809,67545,0,2370,0,22752,0,0,4738,3021,0,0,28476
2371,101636,55222,121860,67573,0,2371,0,22761,0,0,4740,3022,0,0,28488
2372,101678,55246,121911,67602,0,2372,0,22771,0,0,4742,3024,0,0,28500
2373,101721,55269,121962,67630,0,2373,0,22780,0,0,4744,3025,0,0,28512
2374,101764,55292,122014,67659,0,2374,0,22790,0,0,4746,3026,0,0,28524
2375,101807,55316,122065,67687,0,2375,0,22800,0,0,4748,3028,0,0,28536
2376,101849,55339,122116,67716,0,2376,0,22809,0,0,4750,3029,0,0,28548
2377,101892,55362,122168,67744,0,2377,0,22819,0,0,4752,3030,0,0,28560
2378,101935,55385,122219,67773,0,2378,0,22828,0,0,4754,3031,0,0,28572
2379,101978,55409,122270,67801,0,2379,0,22838,0,0,4756,3033,0,0,28584
2380,102020,55432,122322,67830,0,2380,0,22848,0,0,4758,3034,0,0,28596
2381,102063,55455,122373,67858,0,2381,0,22857,0,0,4760,3035,0,0,28608
2382,102106,55479,122424,67887,0,2382,0,22867,0,0,4762,3036,0,0,28620
2383,102149,55502,122475,67915,0,2383,0,22876,0,0,4764,3038,0,0,28632
2384,102191,55525,122527,67944,0,2384,0,22886,0,0,4766,3039,0,0,28644
2385,102234,55548,122578,67972,0,2385,0,22896,0,0,4768,3040,0,0,28656
2386,102277,55572,122629,68001,0,2386,0,22905,0,0,4770,3042,0,0,28668
2387,102320,55595,122681,68029,0,2387,0,22915,0,0,4772,3043,0,0,28680
2388,102362,55618,122732,68058,0,2388,0,22924,0,0,4774,3044,0,0,28692
2389,102405,55642,122783,68086,0,2389,0,22934,0,0,4776,3045,0,0,28704
2390,102448,55665,122835,68115,0,2390,0,22944,0,0,4778,3047,0,0,28716
2391,102491,55688,122886,68143,0,2391,0,22953,0,0,4780,3048,0,0,28728
2392,102533,55711,122937,68172,0,2392,0,22963,0,0,4782,3049,0,0,28740
2393,102576,55735,122988,68200,0,2393,0,22972,0,0,4784,3050,0,0,28752
2394,102619,55758,123040,68229,0,2394,0,22982,0,0,4786,3052,0,0,28764
2395,102662,55781,123091,68257,0,2395,0,22992,0,0,4788,3053,0,0,28776
2396,102704,55805,123142,68286,0,2396,0,23001,0,0,4790,3054,0,0,28788
2397,102747,55828,123194,68314,0,2397,0,23011,0,0,4792,3056,0,0,28800
2398,102790,55851,123245,68343,0,2398,0,23020,0,0,4794,3057,0,0,28812
2399,102833,55874,123296,68371,0,2399,0,23030,0,0,4796,3058,0,0,28824
2400,102875,55898,123348,68400,0,2400,0,23040,0,0,4798,3059,0,0,28836
2401,102918,55921,123399,68428,0,2401,0,23049,0,0,4800,3061,0,0,28848
2402,102961,55944,123450,68457,0,2402,0,23059,0,0,4802,3062,0,0,28860
2403,103004,55968,123501,68485,0,2403,0,23068,0,0,4804,3063,0,0,28872
2404,103046,55991,123553,68514,0,2404,0,23078,0,0,4806,3064,0,0,28884
2405,103089,56014,123604,68542,0,2405,0,23088,0,0,4808,3066,0,0,28896
2406,103132,56038,123655,68571,0,2406,0,23097,0,0,4810,3067,0,0,28908
2407,103175,56061,123707,68599,0,2407,0,23107,0,0,4812,3068,0,0,28920
2408,103217,56084,123758,68628,0,2408,0,23116,0,0,4814,3070,0,0,28932
2409,103260,56107,123809,68656,0,2409,0,23126,0,0,4816,3071,0,0,28944
2410,103303,56131,123861,68685,0,2410,0,23136,0,0,4818,3072,0,0,28956
2411,103346,56154,123912,68713,0,2411,0,23145,0,0,4820,3073,0,0,28968
2412,103388,56177,123963,68742,0,2412,0,23155,0,0,4822,3075,0,0,28980
2413,103431,56201,124014,68770,0,2413,0,23164,0,0,4824,3076,0,0,28992
2414,103474,56224,124066,68799,0,2414,0,23174,0,0,4826,3077,0,0,29004
2415,103517,56247,124117,68827,0,2415,0,23184,0,0,4828,3078,0,0,29016
2416,103559,56270,124168,68856,0,2416,0,23193,0,0,4830,3080,0,0,29028
2417,103602,56294,124220,68884,0,2417,0,23203,0,0,4832,3081,0,0,29040
2418,103645,56317,124271,68913,0,2418,0,23212,0,0,4834,3082,0,0,29052
2419,103688,56340,124322,68941,0,2419,0,23222,0,0,4836,3084,0,0,29064
2420,103730,56364,124374,68970,0,2420,0,23232,0,0,4838,3085,0,0,29076
2421,103773,56387,124425,68998,0,2421,0,23241,0,0,4840,3086,0,0,29088
2422,103816,56410,124476,69027,0,2422,0,23251,0,0,4842,3087,0,0,29100
2423,103859,56433,124527,69055,0,2423,0,23260,0,0,4844,3089,0,0,29112
2424,103901,56457,124579,69084,0,2424,0,23270,0,0,4846,3090,0,0,29124
2425,103944,56480,124630,69112,0,2425,0,23280,0,0,4848,3091,0,0,29136
2426,103987,56503,124681,69141,0,2426,0,23289,0,0,4850,3092,0,0,29148
2427,104030,56527,124733,69169,0,2427,0,23299,0,0,4852,3094,0,0,29160
2428,104072,56550,124784,69198,0,2428,0,23308,0,0,4854,3095,0,0,29172
2429,104115,56573,124835,69226,0,2429,0,23318,0,0,4856,3096,0,0,29184
2430,104158,56597,124887,69255,0,2430,0,23328,0,0,4858,3098,0,0,29196
2431,104201,56620,124938,69283,0,2431,0,23337,0,0,4860,3099,0,0,29208
2432,104243,56643,124989,69312,0,2432,0,23347,0,0,4862,3100,0,0,29220
2433,104286,56666,125040,69340,0,2433,0,23356,0,0,4864,3101,0,0,29232
2434,104329,56690,125092,69369,0,2434,0,23366,0,0,4866,3103,0,0,29244
2435,104372,56713,125143,69397,0,2435,0,23376,0,0,4868,3104,0,0,29256
2436,104414,56736,125194,69426,0,2436,0,23385,0,0,4870,3105,0,0,29268
2437,104457,56760,125246,69454,0,2437,0,23395,0,0,4872,3107,0,0,29280
2438,104500,56783,125297,69483,0,2438,0,23404,0,0,4874,3108,0,0,29292
2439,104543,56806,125348,69511,0,2439,0,23414,0,0,4876,3109,0,0,29304
2440,104585,56829,125400,69540,0,2440,0,23424,0,0,4878,3110,0,0,29316
2441,104628,56853,125451,69568,0,2441,0,23433,0,0,4880,3112,0,0,29328
2442,104671,56876,125502,69597,0,2442,0,23443,0,0,4882,3113,0,0,29340
2443,104714,56899,125553,69625,0,2443,0,23452,0,0,4884,3114,0,0,29352
2444,104756,56923,125605,69654,0,2444,0,23462,0,0,4886,3115,0,0,29364
2445,104799,56946,125656,69682,0,2445,0,23472,0,0,4888,3117,0,0,29376
2446,104842,56969,125707,69711,0,2446,0,23481,0,0,4890,3118,0,0,29388
2447,104885,56992,125759,69739,0,2447,0,23491,0,0,4892,3119,0,0,29400
2448,104927,57016,125810,69768,0,2448,0,23500,0,0,4894,3121,0,0,29412
2449,104970,57039,125861,69796,0,2449,0,23510,0,0,4896,3122,0,0,29424
2450,105013,57062,125913,69825,0,2450,0,23520,0,0,4898,3123,0,0,29436
2451,105056,57086,125964,69853,0,2451,0,23529,0,0,4900,3124,0,0,29448
2452,105098,57109,126015,69882,0,2452,0,23539,0,0,4902,3126,0,0,29460
2453,105141,57132,126066,69910,0,2453,0,23548,0,0,4904,3127,0,0,29472
2454,105184,57155,126118,69939,0,2454,0,23558,0,0,4906,3128,0,0,29484
2455,105227,57179,126169,69967,0,2455,0,23568,0,0,4908,3129,0,0,29496
2456,105269,57202,126220,69996,0,2456,0,23577,0,0,4910,3131,0,0,29508
2457,105312,57225,126272,70024,0,2457,0,23587,0,0,4912,3132,0,0,29520
2458,105355,57249,126323,70053,0,2458,0,23596,0,0,4914,3133,0,0,29532
2459,105398,57272,126374,70081,0,2459,0,23606,0,0,4916,3135,0,0,29544
2460,105440,57295,126426,70110,0,2460,0,23616,0,0,4918,3136,0,0,29556
2461,105483,57319,126477,70138,0,2461,0,23625,0,0,4920,3137,0,0,29568
2462,105526,57342,126528,70167,0,2462,0,23635,0,0,4922,3138,0,0,29580
2463,105569,57365,126579,70195,0,2463,0,23644,0,0,4924,3140,0,0,29592
2464,105611,57388,126631,70224,0,2464,0,23654,0,0,4926,3141,0,0,29604
2465,105654,57412,126682,70252,0,2465,0,23664,0,0,4928,3142,0,0,29616
2466,105697,57435,126733,70281,0,2466,0,23673,0,0,4930,3143,0,0,29628
2467,105740,57458,126785,70309,0,2467,0,23683,0,0,4932,3145,0,0,29640
2468,105782,57482,126836,70338,0,2468,0,23692,0,0,4934,3146,0,0,29652
2469,105825,57505,126887,70366,0,2469,0,23702,0,0,4936,3147,0,0,29664
2470,105868,57528,126939,70395,0,2470,0,23712,0,0,4938,3149,0,0,29676
2471,105911,57551,126990,70423,0,2471,0,23721,0,0,4940,3150,0,0,29688
2472,105953,57575,127041,70452,0,2472,0,23731,0,0,4942,3151,0,0,29700
2473,105996,57598,127092,70480,0,2473,0,23740,0,0,4944,3152,0,0,29712
2474,106039,57621,127144,70509,0,2474,0,23750,0,0,4946,3154,0,0,29724
2475,106082,57645,127195,70537,0,2475,0,23760,0,0,4948,3155,0,0,29736
2476,106124,57668,127246,70566,0,2476,0,23769,0,0,4950,3156,0,0,29748
2477,106167,57691,127298,70594,0,2477,0,23779,0,0,4952,3157,0,0,29760
2478,106210,57714,127349,70623,0,2478,0,23788,0,0,4954,3159,0,0,29772
2479,106253,57738,127400,70651,0,2479,0,23798,0,0,4956,3160,0,0,29784
2480,106295,57761,127452,70680,0,2480,0,23808,0,0,4958,3161,0,0,29796
2481,106338,57784,127503,70708,0,2481,0,23817,0,0,4960,3163,0,0,29808
2482,106381,57808,127554,70737,0,2482,0,23827,0,0,4962,3164,0,0,29820
2483,106424,57831,127605,70765,0,2483,0,23836,0,0,4964,3165,0,0,29832
2484,106466,57854,127657,70794,0,2484,0,23846,0,0,4966,3166,0,0,29844
2485,106509,57878,127708,70822,0,2485,0,23856,0,0,4968,3168,0,0,29856
2486,106552,57901,127759,70851,0,2486,0,23865,0,0,4970,3169,0,0,29868
2487,106595,57924,127811,70879,0,2487,0,23875,0,0,4972,3170,0,0,29880
2488,106637,57947,127862,70908,0,2488,0,23884,0,0,4974,3171,0,0,29892
2489,106680,57971,127913,70936,0,2489,0,23894,0,0,4976,3173,0,0,29904
2490,106723,57994,127965,70965,0,2490,0,23904,0,0,4978,3174,0,0,29916
2491,106766,58017,128016,70993,0,2491,0,23913,0,0,4980,3175,0,0,29928
2492,106808,58041,128067,71022,0,2492,0,23923,0,0,4982,3177,0,0,29940
2493,106851,58064,128118,71050,0,2493,0,23932,0,0,4984,3178,0,0,29952
2494,106894,58087,128170,71079,0,2494,0,23942,0,0,4986,3179,0,0,29964
2495,106937,58110,128221,71107,0,2495,0,23952,0,0,4988,3180,0,0,29976
2496,106979,58134,128272,71136,0,2496,0,23961,0,0,4990,3182,0,0,29988
2497,107022,58157,128324,71164,0,2497,0,23971,0,0,4992,3183,0,0,30000
2498,107065,58180,128375,71193,0,2498,0,23980,0,0,4994,3184,0,0,30012
2499,107108,58204,128426,71221,0,2499,0,23990,0,0,4996,3185,0,0,30024
2500,107150,58227,128478,71250,0,2500,0,24000,0,0,4998,3187,0,0,30036
2501,107193,58250,128529,71278,0,2501,0,24009,0,0,5000,3188,0,0,30048
2502,107236,58273,128580,71307,0,2502,0,24019,0,0,5002,3189,0,0,30060
2503,107279,58297,128631,71335,0,2503,0,24028,0,0,5004,3191,0,0,30072
2504,107321,58320,128683,71364,0,2504,0,24038,0,0,5006,3192,0,0,30084
2505,107364,58343,128734,71392,0,2505,0,24048,0,0,5008,3193,0,0,30096
2506,107407,58367,128785,71421,0,2506,0,24057,0,0,5010,3194,0,0,30108
2507,107450,58390,128837,71449,0,2507,0,24067,0,0,5012,3196,0,0,30120
2508,107492,58413,128888,71478,0,2508,0,24076,0,0,5014,3197,0,0,30132
2509,107535,58436,128939,71506,0,2509,0,24086,0,0,5016,3198,0,0,30144
2510,107578,58460,128991,71535,0,2510,0,24096,0,0,5018,3200,0,0,30156
2511,107621,58483,129042,71563,0,2511,0,24105,0,0,5020,3201,0,0,30168
2512,107663,58506,129093,71592,0,2512,0,24115,0,0,5022,3202,0,0,30180
2513,107706,58530,129144,71620,0,2513,0,24124,0,0,5024,3203,0,0,30192
2514,107749,58553,129196,71649,0,2514,0,24134,0,0,5026,3205,0,0,30204
2515,107792,58576,129247,71677,0,2515,0,24144,0,0,5028,3206,0,0,30216
2516,107834,58600,129298,71706,0,2516,0,24153,0,0,5030,3207,0,0,30228
2517,107877,58623,129350,71734,0,2517,0,24163,0,0,5032,3208,0,0,30240
2518,107920,58646,129401,71763,0,2518,0,24172,0,0,5034,3210,0,0,30252
2519,107963,58669,129452,71791,0,2519,0,24182,0,0,5036,3211,0,0,30264
2520,108005,58693,129504,71820,0,2520,0,24192,0,0,5038,3212,0,0,30276
2521,108048,58716,129555,71848,0,2521,0,24201,0,0,5040,3214,0,0,30288
2522,108091,58739,129606,71877,0,2522,0,24211,0,0,5042,3215,0,0,30300
2523,108134,58763,129657,71905,0,2523,0,24220,0,0,5044,3216,0,0,30312
2524,108176,58786,129709,71934,0,2524,0,24230,0,0,5046,3217,0,0,30324
2525,108219,58809,129760,71962,0,2525,0,24240,0,0,5048,3219,0,0,30336
2526,108262,58832,129811,71991,0,2526,0,24249,0,0,5050,3220,0,0,30348
2527,108305,58856,129863,72019,0,2527,0,24259,0,0,5052,3221,0,0,30360
2528,108347,58879,129914,72048,0,2528,0,24268,0,0,5054,3222,0,0,30372
2529,108390,58902,129965,72076,0,2529,0,24278,0,0,5056,3224,0,0,30384
2530,108433,58926,130017,72105,0,2530,0,24288,0,0,5058,3225,0,0,30396
2531,108476,58949,130068,72133,0,2531,0,24297,0,0,5060,3226,0,0,30408
2532,108518,58972,130119,72162,0,2532,0,24307,0,0,5062,3228,0,0,30420
2533,108561,58995,130170,72190,0,2533,0,24316,0,0,5064,3229,0,0,30432
2534,108604,59019,130222,72219,0,2534,0,24326,0,0,5066,3230,0,0,30444
2535,108647,59042,130273,72247,0,2535,0,24336,0,0,5068,3231,0,0,30456
2536,108689,59065,130324,72276,0,2536,0,24345,0,0,5070,3233,0,0,30468
2537,108732,59089,130376,72304,0,2537,0,24355,0,0,5072,3234,0,0,30480
2538,108775,59112,130427,72333,0,2538,0,24364,0,0,5074,3235,0,0,30492
2539,108818,59135,130478,72361,0,2539,0,24374,0,0,5076,3236,0,0,30504
2540,108860,59159,130530,72390,0,2540,0,24384,0,0,5078,3238,0,0,30516
2541,108903,59182,130581,72418,0,2541,0,24393,0,0,5080,3239,0,0,30528
2542,108946,59205,130632,72447,0,2542,0,24403,0,0,5082,3240,0,0,30540
2543,108989,59228,130683,72475,0,2543,0,24412,0,0,5084,3242,0,0,30552
2544,109031,59252,130735,72504,0,2544,0,24422,0,0,5086,3243,0,0,30564
2545,109074,59275,130786,72532,0,2545,0,24432,0,0,5088,3244,0,0,30576
2546,109117,59298,130837,72561,0,2546,0,24441,0,0,5090,3245,0,0,30588
2547,109160,59322,130889,72589,0,2547,0,24451,0,0,5092,3247,0,0,30600
2548,109202,59345,130940,72618,0,2548,0,24460,0,0,5094,3248,0,0,30612
2549,109245,59368,130991,72646,0,2549,0,24470,0,0,5096,3249,0,0,30624
2550,109288,59391,131043,72675,0,2550,0,24480,0,0,5098,3250,0,0,30636
2551,109331,59415,131094,72703,0,2551,0,24489,0,0,5100,3252,0,0,30648
2552,109373,59438,131145,72732,0,2552,0,24499,0,0,5102,3253,0,0,30660
2553,109416,59461,131196,72760,0,2553,0,24508,0,0,5104,3254,0,0,30672
2554,109459,59485,131248,72789,0,2554,0,24518,0,0,5106,3256,0,0,30684
2555,109502,59508,131299,72817,0,2555,0,24528,0,0,5108,3257,0,0,30696
2556,109544,59531,131350,72846,0,2556,0,24537,0,0,5110,3258,0,0,30708
2557,109587,59554,131402,72874,0,2557,0,24547,0,0,5112,3259,0,0,30720
2558,109630,59578,131453,72903,0,2558,0,24556,0,0,5114,3261,0,0,30732
2559,109673,59601,131504,72931,0,2559,0,24566,0,0,5116,3262,0,0,30744
2560,109715,59624,131556,72960,0,2560,0,24576,0,0,5118,3263,0,0,30756
2561,109758,59648,131607,72988,0,2561,0,24585,0,0,5120,3264,0,0,30768
2562,109801,59671,131658,73017,0,2562,0,24595,0,0,5122,3266,0,0,30780
2563,109844,59694,131709,73045,0,2563,0,24604,0,0,5124,3267,0,0,30792
2564,109886,59717,131761,73074,0,2564,0,24614,0,0,5126,3268,0,0,30804
2565,109929,59741,131812,73102,0,2565,0,24624,0,0,5128,3270,0,0,30816
2566,109972,59764,131863,73131,0,2566,0,24633,0,0,5130,3271,0,0,30828
2567,110015,59787,131915,73159,0,2567,0,24643,0,0,5132,3272,0,0,30840
2568,110057,59811,131966,73188,0,2568,0,24652,0,0,5134,3273,0,0,30852
2569,110100,59834,132017,73216,0,2569,0,24662,0,0,5136,3275,0,0,30864
2570,110143,59857,132069,73245,0,2570,0,24672,0,0,5138,3276,0,0,30876
2571,110186,59881,132120,73273,0,2571,0,24681,0,0,5140,3277,0,0,30888
2572,110228,59904,132171,73302,0,2572,0,24691,0,0,5142,3278,0,0,30900
2573,110271,59927,132222,73330,0,2573,0,24700,0,0,5144,3280,0,0,30912
2574,110314,59950,132274,73359,0,2574,0,24710,0,0,5146,3281,0,0,30924
2575,110357,59974,132325,73387,0,2575,0,24720,0,0,5148,3282,0,0,30936
2576,110399,59997,132376,73416,0,2576,0,24729,0,0,5150,3284,0,0,30948
2577,110442,60020,132428,73444,0,2577,0,24739,0,0,5152,3285,0,0,30960
2578,110485,60044,132479,73473,0,2578,0,24748,0,0,5154,3286,0,0,30972
2579,110528,60067,132530,73501,0,2579,0,24758,0,0,5156,3287,0,0,30984
2580,110570,60090,132582,73530,0,2580,0,24768,0,0,5158,3289,0,0,30996
2581,110613,60113,132633,73558,0,2581,0,24777,0,0,5160,3290,0,0,31008
2582,110656,60137,132684,73587,0,2582,0,24787,0,0,5162,3291,0,0,31020
2583,110699,60160,132735,73615,0,2583,0,24796,0,0,5164,3292,0,0,31032
2584,110741,60183,132787,73644,0,2584,0,24806,0,0,5166,3294,0,0,31044
2585,110784,60207,132838,73672,0,2585,0,24816,0,0,5168,3295,0,0,31056
2586,110827,60230,132889,73701,0,2586,0,24825,0,0,5170,3296,0,0,31068
2587,110870,60253,132941,73729,0,2587,0,24835,0,0,5172,3298,0,0,31080
2588,110912,60276,132992,73758,0,2588,0,24844,0,0,5174,3299,0,0,31092
2589,110955,60300,133043,73786,0,2589,0,24854,0,0,5176,3300,0,0,31104
2590,110998,60323,133095,73815,0,2590,0,24864,0,0,5178,3301,0,0,31116
2591,111041,60346,133146,73843,0,2591,0,24873,0,0,5180,3303,0,0,31128
2592,111083,60370,133197,73872,0,2592,0,24883,0,0,5182,3304,0,0,31140
2593,111126,60393,133248,73900,0,2593,0,24892,0,0,5184,3305,0,0,31152
2594,111169,60416,133300,73929,0,2594,0,24902,0,0,5186,3307,0,0,31164
2595,111212,60440,133351,73957,0,2595,0,24912,0,0,5188,3308,0,0,31176
2596,111254,60463,133402,73986,0,2596,0,24921,0,0,5190,3309,0,0,31188
2597,111297,60486,133454,74014,0,2597,0,24931,0,0,5192,3310,0,0,31200
2598,111340,60509,133505,74043,0,2598,0,24940,0,0,5194,3312,0,0,31212
2599,111383,60533,133556,74071,0,2599,0,24950,0,0,5196,3313,0,0,31224
2600,111425,60556,133608,74100,0,2600,0,24960,0,0,5198,3314,0,0,31236
2601,111468,60579,133659,74128,0,2601,0,24969,0,0,5200,3315,0,0,31248
2602,111511,60603,133710,74157,0,2602,0,24979,0,0,5202,3317,0,0,31260
2603,111554,60626,133761,74185,0,2603,0,24988,0,0,5204,3318,0,0,31272
2604,111596,60649,133813,74214,0,2604,0,24998,0,0,5206,3319,0,0,31284
2605,111639,60672,133864,74242,0,2605,0,25008,0,0,5208,3321,0,0,31296
2606,111682,60696,133915,74271,0,2606,0,25017,0,0,5210,3322,0,0,31308
2607,111725,60719,133967,74299,0,2607,0,25027,0,0,5212,3323,0,0,31320
2608,111767,60742,134018,74328,0,2608,0,25036,0,0,5214,3324,0,0,31332
2609,111810,60766,134069,74356,0,2609,0,25046,0,0,5216,3326,0,0,31344
2610,111853,60789,134121,74385,0,2610,0,25056,0,0,5218,3327,0,0,31356
2611,111896,60812,134172,74413,0,2611,0,25065,0,0,5220,3328,0,0,31368
2612,111938,60835,134223,74442,0,2612,0,25075,0,0,5222,3329,0,0,31380
2613,111981,60859,134274,74470,0,2613,0,25084,0,0,5224,3331,0,0,31392
2614,112024,60882,134326,74499,0,2614,0,25094,0,0,5226,3332,0,0,31404
2615,112067,60905,134377,74527,0,2615,0,25104,0,0,5228,3333,0,0,31416
2616,112109,60929,134428,74556,0,2616,0,25113,0,0,5230,3335,0,0,31428
2617,112152,60952,134480,74584,0,2617,0,25123,0,0,5232,3336,0,0,31440
2618,112195,60975,134531,74613,0,2618,0,25132,0,0,5234,3337,0,0,31452
2619,112238,60998,134582,74641,0,2619,0,25142,0,0,5236,3338,0,0,31464
2620,112280,61022,134634,74670,0,2620,0,25152,0,0,5238,3340,0,0,31476
2621,112323,61045,134685,74698,0,2621,0,25161,0,0,5240,3341,0,0,31488
2622,112366,61068,134736,74727,0,2622,0,25171,0,0,5242,3342,0,0,31500
2623,112409,61092,134787,74755,0,2623,0,25180,0,0,5244,3343,0,0,31512
2624,112451,61115,134839,74784,0,2624,0,25190,0,0,5246,3345,0,0,31524
2625,112494,61138,134890,74812,0,2625,0,25200,0,0,5248,3346,0,0,31536
2626,112537,61162,134941,74841,0,2626,0,25209,0,0,5250,3347,0,0,31548
2627,112580,61185,134993,74869,0,2627,0,25219,0,0,5252,3349,0,0,31560
2628,112622,61208,135044,74898,0,2628,0,25228,0,0,5254,3350,0,0,31572
2629,112665,61231,135095,74926,0,2629,0,25238,0,0,5256,3351,0,0,31584
2630,112708,61255,135147,74955,0,2630,0,25248,0,0,5258,3352,0,0,31596
2631,112751,61278,135198,74983,0,2631,0,25257,0,0,5260,3354,0,0,31608
2632,112793,61301,135249,75012,0,2632,0,25267,0,0,5262,3355,0,0,31620
2633,112836,61325,135300,75040,0,2633,0,25276,0,0,5264,3356,0,0,31632
2634,112879,61348,135352,75069,0,2634,0,25286,0,0,5266,3357,0,0,31644
2635,112922,61371,135403,75097,0,2635,0,25296,0,0,5268,3359,0,0,31656
2636,112964,61394,135454,75126,0,2636,0,25305,0,0,5270,3360,0,0,31668
2637,113007,61418,135506,75154,0,2637,0,25315,0,0,5272,3361,0,0,31680
2638,113050,61441,135557,75183,0,2638,0,25324,0,0,5274,3363,0,0,31692
2639,113093,61464,135608,75211,0,2639,0,25334,0,0,5276,3364,0,0,31704
2640,113135,61488,135660,75240,0,2640,0,25344,0,0,5278,3365,0,0,31716
2641,113178,61511,135711,75268,0,2641,0,25353,0,0,5280,3366,0,0,31728
2642,113221,61534,135762,75297,0,2642,0,25363,0,0,5282,3368,0,0,31740
2643,113264,61557,135813,75325,0,2643,0,25372,0,0,5284,3369,0,0,31752
2644,113306,61581,135865,75354,0,2644,0,25382,0,0,5286,3370,0,0,31764
2645,113349,61604,135916,75382,0,2645,0,25392,0,0,5288,3371,0,0,31776
2646,113392,61627,135967,75411,0,2646,0,25401,0,0,5290,3373,0,0,31788
2647,113435,61651,136019,75439,0,2647,0,25411,0,0,5292,3374,0,0,31800
2648,113477,61674,136070,75468,0,2648,0,25420,0,0,5294,3375,0,0,31812
2649,113520,61697,136121,75496,0,2649,0,25430,0,0,5296,3377,0,0,31824
2650,113563,61721,136173,75525,0,2650,0,25440,0,0,5298,3378,0,0,31836
2651,113606,61744,136224,75553,0,2651,0,25449,0,0,5300,3379,0,0,31848
2652,113648,61767,136275,75582,0,2652,0,25459,0,0,5302,3380,0,0,31860
2653,113691,61790,136326,75610,0,2653,0,25468,0,0,5304,3382,0,0,31872
2654,113734,61814,136378,75639,0,2654,0,25478,0,0,5306,3383,0,0,31884
2655,113777,61837,136429,75667,0,2655,0,25488,0,0,5308,3384,0,0,31896
